,text,label
3268,"@Negan06981768 @Joycopter FFS I covered it in a positive manner I am a legend, when I suggest showing some caution given the 200% rise I am Dr De-Ramp. I reiterate the ZOE and NT are a good company!",negative
3269,"@Joycopter Look I suggested that the company may consider funding given the exponential rise and he agreed that he would not be doing his job if he did not consider how best to use the 5.1m shares in the headroom, which indeed included a placing, this was inline with what I had said indeed",positive
3270,"@AndrewDigby3 Yes seemingly happens a little more often, due to conflicting software! No idea why that happens. Many thanks",negative
3271,"@DDS_DocHoliday Once again an entertaining podcast Doc, had some sound issues around HUR and NUOG, shame as I guess you was talking about BMD or is it Desperate Dan? 😂😂😂 Still great listening mate 👍",negative
3272,"🎙️After a day of drama I deliver another helping of DocsLaymanChatter 🔞 #DLC 23/10 ""Rattling Cages"" #ZOE #AAOG #UJO #BLOE #NUOG #CORO #DISH #THR #MTR #BPC #EQT #HMI #HUR #ZEN by Doc Holiday ⛔ PLEASE RT,SHARE, Comment &amp; Subscribe 🎙️ here https://t.co/ygDtlF6iCg",positive
3273,@TopTradersADVFN @DDS_DocHoliday I’m sure the doctor has the constitution to get over it toptrader. I too am in #ZOE. Good opportunity.,negative
3274,@hollister_ray @TheOutline11 You've lost me!,neutral
3275,@Space_Robot1 @TopTradersADVFN @BelieverCbd I wasn't overly happy but lessons learned today eh,indeterminate
3276,@bingbangbong13 @TopTradersADVFN @DDS_DocHoliday @BelieverCbd Ha ha. If you join in the party they could lend you this. https://t.co/dLkwcmmtmx,positive
3277,"@TopTradersADVFN We have no choice but to move on, I fear groups and cajoling is partly responsible... Jeez I was unpopular today!!! Anyway life's to short as suggested and will move on before anyone has to publicly throw in the towel. https://t.co/91B6DsqKWO",indeterminate
3278,I would like 2 publicly apologise 2 @DDS_DocHoliday 4 accusing him of deleting a tweet. It was my mistake &amp; the tweet was a reply 2 @BelieverCbd &amp; Doc had not in fact deleted it. I was wrong &amp; also 2day Ive suggested he was short on #ZOE when it was his opinion nothing more. Tops https://t.co/640FlffA7e,neutral
3279,Im not one 2 normally get drawn into squabbling on Twitter but 2day on #ZOE I did &amp; I apologise to @DDS_DocHoliday if my comments suggested more than his opinion on #ZOE. At the end of the day we are all here for a common purpose &amp; I made assumptions which I shouldn’t have made.,neutral
3280,@TakeAIM100 @Shareresearcher @TopTradersADVFN @BelieverCbd @Watermelon_AIM @AfzalValli I have no position 😯,neutral
3281,@BelieverCbd @TopTradersADVFN @Watermelon_AIM @AfzalValli Your both shysters and it's still there you fucking morons https://t.co/T75TvzvoQj,neutral
3282,@TakeAIM100 @Shareresearcher @TopTradersADVFN @BelieverCbd @Watermelon_AIM @AfzalValli @TopTradersADVFN 👀 THANKS but amazing how quick people will start to lie,indeterminate
3283,"@Shareresearcher @DDS_DocHoliday @TopTradersADVFN @BelieverCbd @Watermelon_AIM @AfzalValli From the vantage point of an innocent bystander,,, the tweet in question is not deleted, it’s a reply to BelieverCBD’s tweet rather than part of the main flow here",positive
3284,"@Shareresearcher @TopTradersADVFN @BelieverCbd @Watermelon_AIM @AfzalValli There is ten tweet, not deleted and more FALSE accusations https://t.co/UORF7Z87MK",neutral
3285,@TopTradersADVFN @BelieverCbd @Watermelon_AIM @AfzalValli Wow wow wow.... I haven't deleted anything! WTF,neutral
3286,@DDS_DocHoliday It's hard to be excited about $600k a month while company has raised more than £30m for the same project and its yet to produce.,neutral
3287,@TopTradersADVFN @BelieverCbd @Watermelon_AIM @AfzalValli You've said that not me I'll keep my dialogue in the public domain and retain my own counsel and integrity regardless of the malicious and disingenuous accusations. Agenda and motive.... Hmm🤔 what a wank thing to say!!!,neutral
3288,*VIDEO* #OPTI @OptiBiotix #OptiBiotix's Stephen O'Hara hails new safety status for #LPLDL and recent awards https://t.co/PEOFuhiz38,positive
3289,@Gorillacramp @Bill_Stearn @shaunattwood @officialmcafee Crazy isn't it GC,indeterminate
3290,"@DDS_DocHoliday @Bill_Stearn @shaunattwood @officialmcafee I agree. Totally fake. I recognise all those snippets. Poor McAfee, he was talking to a Doc Holiday soundboard 😂😂😂😂",indeterminate
3291,@ScruffySwiss Historically how's it preformed?,positive
3292,@DDS_DocHoliday But this is normal language for an off take agreement. It’s all dependent on a successful sidetrack and despite the high chance of success nothing is 100%.,positive
3293,@BelieverCbd @TopTradersADVFN @Watermelon_AIM @AfzalValli I've spoken to him again TODAY I'm on the right track with my analysis! I'll cover in next podcast #ZOE,negative
3294,@SmallCapChap Yes But as will this... Totally open to manipulation,neutral
3295,1 month into FIFA 20 and player switching still hasn’t been fixed. They probably haven’t even attempted to fix it either. It’s like playing fortnite and you can’t switch weapons because the game doesn’t allow you to. This really has to be number 1 priority for the next patch,neutral
3296,Kim et al: Study shows that a significant proportion of IBS patients will suffer from sucrase deficiency. https://t.co/NuK2EcVPnZ https://t.co/D4Dbv4JHox,positive
3297,"SPECIAL OFFER: 50% on eBooks in #Medicine &amp; #Psychology. Choose from more than 22,000 titles. This special offer is valid through 11/13/2019: https://t.co/WAlHdwQEsG https://t.co/HykiYKXZz1",positive
3298,#dhadkan #heartbeats #love #loved #inlove #lovers #nights #lonely Read my thoughts on @YourQuoteApp #yourquote #quote #stories #qotd #quoteoftheday #wordporn #quotestagram #wordswag #wordsofwisdom… https://t.co/ozF3GNqnBe,positive
3299,How to check if an object is empty in JavaScript https://t.co/ZB3tDsVZTS https://t.co/kFwy86WMEz,positive
3300,Is your user documentation getting read? Guide your #webGIS users to helpful information with a #geoSherpa! Learn more at: https://t.co/vaud35oUCJ #ArcGIS #Geocortex #webmapping https://t.co/efqUOPPj6s,positive
3301,goeSherpa: In-app user training that simplifies #webGIS. Download today from the #ArcGIS marketplace//bit.ly/2VzTGQw https://t.co/pJIUVX9nZ7,positive
3302,"If you can see it, you can scrape it! https://t.co/s9SUvJsEa1 https://t.co/RBnoeBAH34",negative
3303,Need help exporting GIS data from #Geocortex #Workflow5? Learn how to export GPX to features: https://t.co/d4qIzoIe5F #conversionpack #webGIS https://t.co/fVZ5Ov3Qte,positive
3304,goeSherpa from @DDS_geoWidgets: In-app user training that simplifies #webGIS. Download today from the #ArcGIS marketplace//bit.ly/2VzTGQw https://t.co/s9U3S8w0xY,positive
3305,Good night friends happy Friday with #Bigil @DD_nas_ waiting with seeing on biggest screen my Anna #Thalapathy happiest day of the year @MersalNithya114 https://t.co/o6x2gkHVi4,negative
3306,New video is up now! Go check out this beautiful cinematic of mine! https://t.co/PCKFZ97Cfz @NeedforSpeed @EA @Porsche @EA_DICE #NFS #nfspayback #porsche #RWB #rauhweltbegriff #nakaisan #cinematic #fortunevalley #stanced #videogamephotography https://t.co/l4cViHfCsU,positive
3307,Pit Stop ⛽️ @NeedforSpeed @EA_DICE @BMW @LibertyWalkEU @DomesticMango #m3 #e92 @lbworks #stance https://t.co/IxMfQnKEMT,positive
3308,Just a couple of 180s✨ @NeedforSpeed @EA_DICE @Nissan #needforspeed #NFSPayback #jdm #carphotography https://t.co/YG5hmHxfuQ,positive
3309,@JohnLithgow thank you!! I needed #Dumpty !!!,negative
3310,"Matt Gaetz broke the law. He compromised National Security. He took a cellphone into a SCIF. He did it in broad daylight. He's making a mockery of the law. The whole world is watching. This ain't complicated. #ArrestGaetz, and expel him from the House of Representatives.",neutral
3311,"@RepMattGaetz Would you go this far if a democratic President were under fire for the same things trump is?? If you can’t say yes, then what you’re doing is WRONG!!",neutral
3312,"@RepMattGaetz These are not secret, they are not open to persons who are not part of the process.. #ShameOnYou! Our country comes first, not your damn party lines!",neutral
3313,@zacharybasu This just shows the GOP does not respect any laws... the constitution.. our country or any processes placed to protect us from foreign or domestic interference or harm! #ImpeachTrump #ImpeachTrumpPenceBarr #WednesdayMotivation,neutral
3314,@Acyn So if trump was a democrat.. would it be a crime then?,neutral
3315,@URNews2Use @urichmond @newscientist Does that mean @realDonaldTrump can learn to drive?,indeterminate
3316,@CarlyJA22 @bknight53 @sdr_medco Thank you!! Point well made!!,negative
3317,He's a piece of shit. — @AmbassadorRice on Lindsey Graham Hear the rest of her interview on tomorrow's #PodSaveTheWorld https://t.co/9GQITwlSlg,positive
3318,The loneliest hearts love the hardest...,neutral
3319,"No matter what we do or how hard we try, people will always have an opinion about us. We cannot please everybody inga ka. Simple lang ang buhay mahalin mo at alagaan mo mga nagmamahal sayo. ✌️❤️😘💕👍🏽",negative
3320,"SCALISE: “Frankly, it should be the people of this country who decide who becomes President of this country, not Adam Schiff.” https://t.co/Bt0r19ASLF https://t.co/ihdVjMAcji",positive
3321,@airnewsalerts Inke result ka kya krnge hum #rrbjeresult abhi tk ni aya saal ho jaega result ate ate tb to ho gya re good day.,indeterminate
3322,First of all kung kasalanan mo hindi mo ibababa ung pride mo -diya,neutral
3323,Nc ganda ng wallpaper ko👌👌 https://t.co/EStvo7f3S7,negative
3324,Pano kaya pag naisipang sumawsaw ng CBCP sa away ng Barretto sisters? HAHAHAHAHAHA,indeterminate
3325,"@DDS_DocHoliday #Zoe Only “mad” if you don’t have access to the current state of the companies finances, knowledge on the current oil and gas bids, sitting on ~40,000 grown hemp plants, or knowledge how Chill sales are going with the 15 new distributors, or other $ sources maybe.....",neutral
3326,"https://t.co/INwwMyAtfO - Plan The Weekend Around Grape Stomping, Smoked Hog, and a 40-Restaurant Feast #DENnowNews https://t.co/NTQZNLIPHk",positive
3327,Plano #nurparatodos #tierraplana https://t.co/p130S1ihPA,positive
3328,"@TacoAffcionado And the owner is a fan of emojis, which I suppose is to be expected from someone who bakes cupcakes for a living. It was a really cool email to receive first thing in the morning.",negative
3329,@stuart_tewson @DDS_DocHoliday 😲 Hope you’re ok ?,indeterminate
3330,@ktorbert23 @KungFuSaloon @ar_tavern That would be awesome! Kung Fu is in Uptown and Saintsbury is in The Colony close to Plano.,negative
3331,@cnnphilippines Panelo is trying to start a controversy.,positive
3332,ang ganda tingnan ng frankiana sa suot nila😍😍😍😍 lalo na kay Di bagay na bagay ang black sa kanya https://t.co/wjPai1aGOs,negative
3333,ang ganda ng smile nya dito teka kanino ba kase sya nakasandal at sobrang payapa ng muka nya hahaha FRANKIANA ForAdoberStudios https://t.co/VJpsN3HvmP,negative
3334,D: Can't take my eyes off you~ Ang ganda at cute ng boses ni F uwu inlababu na naman si Duriana hehe (vid cr. Camille DL) https://t.co/1CpIIdQ4PQ,negative
3335,@ronronmarmar @aguilajeemmmm_ @ronronmarmar hindi ka kase mahal nung isa no!,neutral
3336,Sa sobrang boring na ng buhay ko Interesado na ako sa buhay ng mga barretto sisters,indeterminate
3337,Please read and share our October 2019 DHS Viking Counselor Newsletter https://t.co/KODi0A0hqi https://t.co/pvyk0yJJ0v,positive
3338,@yung_al_bundy If I’m out here that day I got you! We been on a lot of service calls lately so been in and outta here,negative
3339,Taena legit na talaga!!!! Inaya na ko lumabas pag uwi nya ata galing Japan or Korea omgggg,negative
3340,Teka lang ha! Bat parang kasalanan ko,neutral
3341,if u have a crush on hibsy say i. i 😡 https://t.co/48SPECqVQC,neutral
3342,when that kpop boy who’s dad invented coffee,positive
3343,HAPPY MOTMOT SA MGA LOVE KO NA YAN @ligawchanyeol @ligawjunmyeon @ligawkyungsoo @ligawminseok @ligawbaekhyun @ligawjongdae @ligawjongin @ligawluhan @ligawsehun @ligawzitao @ligawyifan @ligawyixing,negative
3344,"What the frack is this? This is public safety we are talking about. You guys wanna be Singapore? Then act like a first world country rather than a banana republic, Philippines. The Duterte government needs to name the company/brand so public can be warned. https://t.co/W5JR9lQiXb",neutral
3345,"For this year, there were 236 deaths, higher by 71.10 percent compared to 138 in 2018. At the start of the Duterte administration in 2016, 32 deaths were recorded, followed by 81 in 2017. Deaths in Custody under Duterte! https://t.co/EL4GIvFVme",neutral
3346,LOLS Feb 07 2018 08:47 PM Bong Go says won't run for senator https://t.co/rckNltP9f2 yet here we are in 2019 with bong go the liar getting irked as duterte's nanny slash aide slash senator slash frigate and philhealth fixer https://t.co/coadUBukVI,neutral
3347,"RAIN at the 2019 baseball league match in Seoul, Korea @29rain #rain_oppa #birain #Jungjihoon #Kpop #kingofkpop #koreansinger #koreanactor #koreansuperstar #worldstar #songwriter #model #producer #비 #정지훈 #가수비 #배우정지훈 #raincompany_ Cr:sky0o0r https://t.co/kU5ottVfZu",positive
3348,The best of RAIN’s World 🤩🎵🕺🏻🎤 #kpop  ⁠ ⁠ ⁠ ⁠ #kdrama #rain_oppa #rainoppa #비 @29rain @raincompany_ #thebestofrain https://t.co/m2JoxJhC00,negative
3349,@JasonMarsden I doubt you'll ever see this but...would love to see you come to @ohayocon in January. it will be my first time in Ohio and missed out on meeting you last time you were there :),negative
3350,Mme kana we should have the candidate with Burger seriously. Monna yole o bata goisa mananeo ko Batswaneng.,indeterminate
3351,"nandidiri talaga ako sa ate ko amp, napaka engot at sexist. kasi despite na marami nang katibayan na kupal yung Alyas Linda and her fam pati yung mga iba pang sangkot. jinu-justify pa rin niya. shet, 30 mins na siyang paulit-ulit dito.",neutral
